scenario,year,state,fuel_cat,regulated,regulated_gas_cap,unitid,co2_emissions_total_million_metric_tons,generation_total_gwh
,,,,,,count,sum,sum
integrated_proposal,2045.0,Mississippi,natural_gas,False,False,27,1.0212661593186425,2674.5984319844997
integrated_proposal,2045.0,Mississippi,natural_gas,False,True,13,5.3988099711985456,13843.97123400177
integrated_proposal,2045.0,Mississippi,natural_gas,True,True,1,2.1750564522237372,5797.08662838
integrated_proposal,2045.0,Missouri,natural_gas,False,False,38,0.10962944120810512,112.30565690600001
integrated_proposal,2045.0,Missouri,natural_gas,False,True,7,0.30025285757075787,650.5584382605532
integrated_proposal,2045.0,Montana,coal,True,False,1,0.0,0.0
integrated_proposal,2045.0,Montana,natural_gas,False,False,6,0.0017829960112470617,3.12460681
integrated_proposal,2045.0,Montana,natural_gas,False,True,1,0.01928875301348485,36.669171311
integrated_proposal,2045.0,Nebraska,natural_gas,False,False,20,0.012549509284951044,25.557067202910922
integrated_proposal,2045.0,Nebraska,natural_gas,False,True,7,0.053817017897093804,100.37058851151014
integrated_proposal,2045.0,Nevada,natural_gas,False,False,14,0.8232493265342858,1678.1350841990002
integrated_proposal,2045.0,Nevada,natural_gas,False,True,5,2.864381516580347,6271.544013379836
integrated_proposal,2045.0,Nevada,natural_gas,True,True,3,4.647818136545448,12231.556271108999
integrated_proposal,2045.0,New Hampshire,natural_gas,False,False,1,0.000561222917475523,1.6336148368621282
integrated_proposal,2045.0,New Hampshire,natural_gas,False,True,3,0.8364410523133978,2132.243923384
integrated_proposal,2045.0,New Jersey,coal,True,False,1,0.0,0.0
integrated_proposal,2045.0,New Jersey,natural_gas,False,False,43,0.30684785007795684,701.0080297470805
integrated_proposal,2045.0,New Jersey,natural_gas,False,True,13,7.392294043917742,18613.962131646836
integrated_proposal,2045.0,New Jersey,natural_gas,True,True,2,1.6645463509926726,3925.0046918890002
integrated_proposal,2045.0,New Mexico,natural_gas,False,False,14,0.5834489079063705,1131.488888394
integrated_proposal,2045.0,New Mexico,natural_gas,False,True,1,2.217134031450597,4214.915684900541
integrated_proposal,2045.0,New Mexico,natural_gas,True,True,1,0.1305500070317551,2612.788379616
integrated_proposal,2045.0,New York,natural_gas,False,False,107,1.513943968423228,3181.5728901308994
integrated_proposal,2045.0,New York,natural_gas,False,True,26,3.9474197682730785,10225.601771028001
integrated_proposal,2045.0,North Carolina,natural_gas,False,False,20,0.36773793217690487,969.9411349737464
integrated_proposal,2045.0,North Carolina,natural_gas,False,True,16,10.117189576597095,27663.249458673847
integrated_proposal,2045.0,North Carolina,natural_gas,True,True,6,9.329690545036057,24967.684520565
integrated_proposal,2045.0,North Dakota,coal,True,False,4,0.0,0.0
integrated_proposal,2045.0,North Dakota,natural_gas,False,False,7,0.008992515558604457,15.833279218599275
integrated_proposal,2045.0,Ohio,coal,True,False,5,0.0,0.0
integrated_proposal,2045.0,Ohio,natural_gas,False,False,39,0.38063362627597247,627.131249399
integrated_proposal,2045.0,Ohio,natural_gas,False,True,17,5.882794685077025,14953.061407813528
integrated_proposal,2045.0,Ohio,natural_gas,True,True,9,17.07531409610076,48214.98268685193
integrated_proposal,2045.0,Oklahoma,natural_gas,False,False,22,0.013671794149729162,22.965282164747325
integrated_proposal,2045.0,Oklahoma,natural_gas,False,True,14,0.3167310799215617,818.716377826
integrated_proposal,2045.0,Oregon,natural_gas,False,False,8,0.0,0.0
integrated_proposal,2045.0,Oregon,natural_gas,False,True,5,0.0,0.0
integrated_proposal,2045.0,Pennsylvania,natural_gas,False,False,60,2.6161573381080205,4872.872264558483
integrated_proposal,2045.0,Pennsylvania,natural_gas,False,True,26,14.521195830545873,37743.179527252745
integrated_proposal,2045.0,Pennsylvania,natural_gas,True,True,14,18.894615009770316,49323.99634744271
integrated_proposal,2045.0,Rhode Island,natural_gas,False,False,7,0.27214606032748817,699.232351327372
integrated_proposal,2045.0,Rhode Island,natural_gas,False,True,2,0.7987541607361733,2073.372061392
integrated_proposal,2045.0,South Carolina,natural_gas,False,False,19,0.07738200279747326,173.195213087
integrated_proposal,2045.0,South Carolina,natural_gas,False,True,7,7.781673629411216,21260.08923703574
integrated_proposal,2045.0,South Carolina,natural_gas,True,True,3,4.510882031779089,11750.95645305
integrated_proposal,2045.0,South Dakota,natural_gas,False,False,11,0.040281134250473596,89.39415427151437
integrated_proposal,2045.0,Tennessee,natural_gas,False,False,6,0.0038117960603252076,10.181035764
integrated_proposal,2045.0,Tennessee,natural_gas,False,True,8,1.3209438565100995,3440.1766763504484
integrated_proposal,2045.0,Tennessee,natural_gas,True,True,2,2.6270904264126935,7274.822691181082
integrated_proposal,2045.0,Texas,coal,True,False,4,0.007468898986891495,6.657600894
integrated_proposal,2045.0,Texas,natural_gas,False,False,111,2.386012782144245,4762.688085826
integrated_proposal,2045.0,Texas,natural_gas,False,True,85,18.292912867625184,40555.07934555346
integrated_proposal,2045.0,Texas,natural_gas,True,True,2,2.8555305583768917,7261.74933174
integrated_proposal,2045.0,Utah,coal,True,False,7,0.002012296806020052,14.197863048
integrated_proposal,2045.0,Utah,natural_gas,False,False,19,0.2853585865382825,541.027418241
integrated_proposal,2045.0,Utah,natural_gas,False,True,4,6.261121723078295,16376.177544252
integrated_proposal,2045.0,Utah,natural_gas,True,True,1,1.3363148417601385,3475.534860084
integrated_proposal,2045.0,Vermont,natural_gas,False,False,2,0.001669097144595778,3.5313750361665894
integrated_proposal,2045.0,Virginia,natural_gas,False,False,21,0.8536251170881896,2274.882253494772
integrated_proposal,2045.0,Virginia,natural_gas,False,True,15,5.062242835433319,13234.911601670457
integrated_proposal,2045.0,Virginia,natural_gas,True,True,5,7.253286023178866,19183.075692323
integrated_proposal,2045.0,Washington,natural_gas,False,False,16,2.1188348898802154,5022.863292528
integrated_proposal,2045.0,Washington,natural_gas,False,True,3,0.931192517891371,2291.21734208
integrated_proposal,2045.0,West Virginia,coal,True,False,2,0.0,0.0
integrated_proposal,2045.0,West Virginia,natural_gas,False,False,3,0.22662710017537882,669.9213714285247
integrated_proposal,2045.0,West Virginia,natural_gas,False,True,5,0.3437582109822532,650.9930245826192
integrated_proposal,2045.0,Wisconsin,coal,True,False,1,0.0,0.0
integrated_proposal,2045.0,Wisconsin,natural_gas,False,False,28,0.39582850199505976,878.5194496541383
integrated_proposal,2045.0,Wisconsin,natural_gas,False,True,14,2.585176250747389,6753.000223465403
integrated_proposal,2045.0,Wyoming,coal,True,False,16,0.36101568165889053,2105.909204375
integrated_proposal,2045.0,Wyoming,natural_gas,False,False,13,0.10683838115237043,245.63806344499997
integrated_proposal,2045.0,Wyoming,natural_gas,False,True,1,0.8261510186112706,1570.5667032511087
integrated_proposal,2050.0,Alabama,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,Alabama,natural_gas,False,False,25,1.496546744653174,4028.249154272519
integrated_proposal,2050.0,Alabama,natural_gas,False,True,21,11.531068521127175,30289.643103522958
integrated_proposal,2050.0,Arizona,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,Arizona,natural_gas,False,False,30,0.3450076689999656,762.491672224
integrated_proposal,2050.0,Arizona,natural_gas,False,True,20,9.486588412372406,21686.80090066255
integrated_proposal,2050.0,Arkansas,natural_gas,False,False,16,0.4402190217964166,801.3573915960001
integrated_proposal,2050.0,Arkansas,natural_gas,False,True,7,1.8526055947347935,4783.390308631
integrated_proposal,2050.0,California,natural_gas,False,False,169,0.7233653732732034,2593.3787351351834
integrated_proposal,2050.0,California,natural_gas,False,True,31,3.1044158148215746,13197.782544355
integrated_proposal,2050.0,California,natural_gas,True,True,1,0.10412207480407253,2354.439517224
integrated_proposal,2050.0,Colorado,coal,True,False,4,0.002164053002576877,14.18348568
integrated_proposal,2050.0,Colorado,natural_gas,False,False,32,0.2273166275979651,464.05120373999995
integrated_proposal,2050.0,Colorado,natural_gas,False,True,8,1.576208327282843,4193.504011479
integrated_proposal,2050.0,Colorado,natural_gas,True,True,1,0.11645667365658603,2965.132822946
integrated_proposal,2050.0,Connecticut,natural_gas,False,False,20,0.0,0.0
integrated_proposal,2050.0,Connecticut,natural_gas,False,True,5,0.0,0.0
integrated_proposal,2050.0,Delaware,natural_gas,False,False,12,0.10125709602577188,210.31125437925405
integrated_proposal,2050.0,Delaware,natural_gas,False,True,5,1.7605534839256856,4254.2734368463225
integrated_proposal,2050.0,District of Columbia,natural_gas,False,False,2,0.0017285421809255731,3.557609985
integrated_proposal,2050.0,Florida,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,Florida,natural_gas,False,False,65,3.8456140314101606,9673.468149730379
integrated_proposal,2050.0,Florida,natural_gas,False,True,31,25.3629305643921,65307.866786942
integrated_proposal,2050.0,Florida,natural_gas,True,True,12,30.59294502043679,81318.336279898
integrated_proposal,2050.0,Georgia,natural_gas,False,False,28,0.6031314130639894,1567.7065679123289
integrated_proposal,2050.0,Georgia,natural_gas,False,True,24,9.43603849153632,24277.02592361502
integrated_proposal,2050.0,Georgia,natural_gas,True,True,1,0.6744827931878571,1480.767547698
integrated_proposal,2050.0,Idaho,natural_gas,False,False,8,0.6246880633283808,1656.0230690449998
integrated_proposal,2050.0,Idaho,natural_gas,False,True,3,0.8443211891851938,2484.243491036
integrated_proposal,2050.0,Illinois,coal,True,False,4,0.0,0.0
integrated_proposal,2050.0,Illinois,natural_gas,False,False,11,0.018246821030725075,27.930147719406584
integrated_proposal,2050.0,Illinois,natural_gas,False,True,1,0.007731724812364071,14.698510654155845
integrated_proposal,2050.0,Indiana,coal,True,False,2,0.0,0.0
integrated_proposal,2050.0,Indiana,natural_gas,False,False,32,0.39989537267514413,930.731970630368
integrated_proposal,2050.0,Indiana,natural_gas,False,True,9,2.5176181575076795,6277.30090200761
integrated_proposal,2050.0,Indiana,natural_gas,True,True,2,1.6765906430800481,4447.771485128
integrated_proposal,2050.0,Iowa,natural_gas,False,False,35,0.054974042665885556,117.34090866330804
integrated_proposal,2050.0,Iowa,natural_gas,False,True,7,0.4320794817849542,1112.3421814772998
integrated_proposal,2050.0,Kansas,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,Kansas,natural_gas,False,False,29,0.038084483940739655,65.15774478428051
integrated_proposal,2050.0,Kansas,natural_gas,False,True,2,0.027735187101964043,44.631366830999994
integrated_proposal,2050.0,Kentucky,coal,True,False,4,0.0,0.0
integrated_proposal,2050.0,Kentucky,natural_gas,False,False,18,0.47093922660834375,1388.6552683524637
integrated_proposal,2050.0,Kentucky,natural_gas,False,True,15,2.149954006607304,5451.471871965123
integrated_proposal,2050.0,Kentucky,natural_gas,True,True,1,4.600378380029047,13598.955248751
integrated_proposal,2050.0,Louisiana,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,Louisiana,natural_gas,False,False,37,1.2908220129366332,2591.939623314
integrated_proposal,2050.0,Louisiana,natural_gas,False,True,22,9.282944381397128,22077.736724967002
integrated_proposal,2050.0,Louisiana,natural_gas,True,True,4,0.959398260616736,23583.665082708
integrated_proposal,2050.0,Maine,natural_gas,False,False,1,0.19243810856900273,311.360954526
integrated_proposal,2050.0,Maryland,natural_gas,False,False,21,0.3161284305125758,689.0676712562642
integrated_proposal,2050.0,Maryland,natural_gas,False,True,7,2.6016905161798234,6806.944817134039
integrated_proposal,2050.0,Maryland,natural_gas,True,True,1,1.8228894963090634,4868.808000751
integrated_proposal,2050.0,Massachusetts,natural_gas,False,False,31,1.0174675178842456,2162.780082531156
integrated_proposal,2050.0,Massachusetts,natural_gas,False,True,8,1.6353828384020748,4079.901778488
integrated_proposal,2050.0,Michigan,coal,True,False,2,0.0,0.0
integrated_proposal,2050.0,Michigan,natural_gas,False,False,46,1.4514694271265363,4544.7090326758625
integrated_proposal,2050.0,Michigan,natural_gas,False,True,16,9.737471813609925,23921.305904739314
integrated_proposal,2050.0,Michigan,natural_gas,True,True,3,3.6940832157285666,10015.870248738
integrated_proposal,2050.0,Minnesota,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,Minnesota,natural_gas,False,False,34,0.1529520081487943,388.4337341836048
integrated_proposal,2050.0,Minnesota,natural_gas,False,True,8,0.09020856816221519,238.44487600000002
integrated_proposal,2050.0,Mississippi,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,Mississippi,natural_gas,False,False,26,0.4877150268299829,1312.3056787033222
integrated_proposal,2050.0,Mississippi,natural_gas,False,True,15,4.274067361928267,11151.74561870203
integrated_proposal,2050.0,Missouri,natural_gas,False,False,37,0.10990755930128414,112.54949295799999
integrated_proposal,2050.0,Missouri,natural_gas,False,True,7,0.24688425657653773,547.2561151095442
integrated_proposal,2050.0,Montana,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,Montana,natural_gas,False,False,7,0.0029087782445965495,5.157155662852754
integrated_proposal,2050.0,Montana,natural_gas,False,True,1,0.05879789337990939,111.778611275
integrated_proposal,2050.0,Nebraska,natural_gas,False,False,20,0.020696568675198194,45.142276748708575
integrated_proposal,2050.0,Nebraska,natural_gas,False,True,7,0.06214899372427862,118.14927051471955
integrated_proposal,2050.0,Nevada,natural_gas,False,False,14,0.1771751440733782,354.245074714
integrated_proposal,2050.0,Nevada,natural_gas,False,True,9,2.2150435657345,5146.845142065266
integrated_proposal,2050.0,New Hampshire,natural_gas,False,False,1,0.0004676109946565309,1.361128056186484
integrated_proposal,2050.0,New Hampshire,natural_gas,False,True,3,1.3181404784423951,3350.390140812
integrated_proposal,2050.0,New Jersey,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,New Jersey,natural_gas,False,False,43,0.7744949355661466,1853.3842235400848
integrated_proposal,2050.0,New Jersey,natural_gas,False,True,11,7.414404354497791,18713.94549634278
integrated_proposal,2050.0,New Jersey,natural_gas,True,True,4,3.550789613347198,8076.989088767999
integrated_proposal,2050.0,New Mexico,natural_gas,False,False,13,0.13665962364376383,291.65939647199997
integrated_proposal,2050.0,New Mexico,natural_gas,False,True,1,2.2076492207528853,4196.884444203773
integrated_proposal,2050.0,New Mexico,natural_gas,True,True,1,0.07855470119737597,1572.170045175
integrated_proposal,2050.0,New York,natural_gas,False,False,106,1.341939490986479,2784.9935042671373
integrated_proposal,2050.0,New York,natural_gas,False,True,31,4.344938531209529,11547.534873491024
integrated_proposal,2050.0,North Carolina,natural_gas,False,False,21,0.3558813681089538,943.6267180628879
integrated_proposal,2050.0,North Carolina,natural_gas,False,True,16,10.737744583450791,29595.58774251616
integrated_proposal,2050.0,North Carolina,natural_gas,True,True,5,7.453240097966477,19973.125234618
integrated_proposal,2050.0,North Dakota,coal,True,False,4,0.0,0.0
integrated_proposal,2050.0,North Dakota,natural_gas,False,False,7,0.013144920549238687,23.694058056562817
integrated_proposal,2050.0,North Dakota,natural_gas,False,True,1,0.0,0.0
integrated_proposal,2050.0,Ohio,coal,True,False,2,0.0,0.0
integrated_proposal,2050.0,Ohio,natural_gas,False,False,39,0.37979991572734206,622.603932698
integrated_proposal,2050.0,Ohio,natural_gas,False,True,18,6.686361469788827,17307.81691114866
integrated_proposal,2050.0,Ohio,natural_gas,True,True,8,16.987812585476945,47656.947984694154
integrated_proposal,2050.0,Oklahoma,natural_gas,False,False,22,0.01701703540648179,27.531802265
integrated_proposal,2050.0,Oklahoma,natural_gas,False,True,14,0.4260581835773473,1103.643457474
integrated_proposal,2050.0,Oregon,natural_gas,False,False,8,0.0,0.0
integrated_proposal,2050.0,Oregon,natural_gas,False,True,5,0.0,0.0
integrated_proposal,2050.0,Pennsylvania,natural_gas,False,False,60,2.5129877849449977,4630.622305313047
integrated_proposal,2050.0,Pennsylvania,natural_gas,False,True,24,15.984553890988376,39169.825159398875
integrated_proposal,2050.0,Pennsylvania,natural_gas,True,True,17,20.352740262151954,53628.37952185154
integrated_proposal,2050.0,Rhode Island,natural_gas,False,False,7,0.4393908819900223,1095.9262832789104
integrated_proposal,2050.0,Rhode Island,natural_gas,False,True,2,0.8347523622653787,2168.870491458
integrated_proposal,2050.0,South Carolina,natural_gas,False,False,19,0.05534318799429529,123.118509512
integrated_proposal,2050.0,South Carolina,natural_gas,False,True,6,6.073134037487146,16968.547667264706
integrated_proposal,2050.0,South Carolina,natural_gas,True,True,4,5.389284916140953,14125.662904085999
integrated_proposal,2050.0,South Dakota,natural_gas,False,False,12,0.0435740423412378,98.52907760432976
integrated_proposal,2050.0,Tennessee,natural_gas,False,False,6,0.003035743669393586,7.73841753
integrated_proposal,2050.0,Tennessee,natural_gas,False,True,10,3.0329969693335936,8237.721410560855
integrated_proposal,2050.0,Texas,coal,True,False,4,0.007468898986891495,6.657600894
integrated_proposal,2050.0,Texas,natural_gas,False,False,110,3.092235317772801,6195.662322489
integrated_proposal,2050.0,Texas,natural_gas,False,True,84,22.22284522761076,49456.34122340623
integrated_proposal,2050.0,Texas,natural_gas,True,True,1,1.0591091945481175,2223.556337508
integrated_proposal,2050.0,Utah,coal,True,False,6,0.0,0.0
integrated_proposal,2050.0,Utah,natural_gas,False,False,20,0.3893360896415622,731.847208094
integrated_proposal,2050.0,Utah,natural_gas,False,True,5,7.507781298394189,18845.326950681
integrated_proposal,2050.0,Vermont,natural_gas,False,False,2,0.023426059183416552,48.418779973747114
integrated_proposal,2050.0,Virginia,natural_gas,False,False,9,0.09338959883075028,248.7683295978152
integrated_proposal,2050.0,Virginia,natural_gas,False,True,2,0.584975516685842,1112.076421897137
integrated_proposal,2050.0,Washington,natural_gas,False,False,16,2.005987179299554,4839.265285701
integrated_proposal,2050.0,Washington,natural_gas,False,True,3,0.9026007972087932,2220.866856
integrated_proposal,2050.0,West Virginia,coal,True,False,2,0.0,0.0
integrated_proposal,2050.0,West Virginia,natural_gas,False,False,3,0.22662710018929225,669.9213714696521
integrated_proposal,2050.0,West Virginia,natural_gas,False,True,6,2.4993949733018046,4750.616101570693
integrated_proposal,2050.0,Wisconsin,coal,True,False,1,0.0,0.0
integrated_proposal,2050.0,Wisconsin,natural_gas,False,False,27,0.6898430678583942,1377.315880477
integrated_proposal,2050.0,Wisconsin,natural_gas,False,True,14,2.4318490903384857,6360.564245102465
integrated_proposal,2050.0,Wyoming,coal,True,False,16,0.3388272918376152,2086.357966518
integrated_proposal,2050.0,Wyoming,natural_gas,False,False,12,0.07370157136578041,170.537838976
integrated_proposal,2050.0,Wyoming,natural_gas,False,True,1,0.039286487651811364,74.68616270344808
integrated_proposal,2055.0,Alabama,coal,True,False,1,0.0,0.0
integrated_proposal,2055.0,Alabama,natural_gas,False,False,25,1.3704593239240102,3691.1131681284305
integrated_proposal,2055.0,Alabama,natural_gas,False,True,21,11.39708276476767,29832.062590699385
integrated_proposal,2055.0,Arizona,coal,True,False,1,0.0,0.0
integrated_proposal,2055.0,Arizona,natural_gas,False,False,30,0.312518780274254,707.214839105
integrated_proposal,2055.0,Arizona,natural_gas,False,True,20,11.509457839417033,25539.796176145857
integrated_proposal,2055.0,Arkansas,natural_gas,False,False,17,0.4448761723991679,809.5206464699229
integrated_proposal,2055.0,Arkansas,natural_gas,False,True,7,1.9033926066873166,4913.261390931
integrated_proposal,2055.0,California,natural_gas,False,False,169,0.6472597082951451,2251.0148409061685
integrated_proposal,2055.0,California,natural_gas,False,True,31,2.8335171988777095,11878.433720982
integrated_proposal,2055.0,California,natural_gas,True,True,1,0.09763334644076307,2207.71444952
integrated_proposal,2055.0,Colorado,coal,True,False,4,0.002164053002576877,14.18348568
integrated_proposal,2055.0,Colorado,natural_gas,False,False,32,0.23544583956219178,482.86459599799997
integrated_proposal,2055.0,Colorado,natural_gas,False,True,8,2.232949803753574,5792.813222312
integrated_proposal,2055.0,Colorado,natural_gas,True,True,1,0.11647310264471189,2965.551125568
integrated_proposal,2055.0,Connecticut,natural_gas,False,False,20,0.0,0.0
integrated_proposal,2055.0,Connecticut,natural_gas,False,True,5,0.0,0.0
integrated_proposal,2055.0,Delaware,natural_gas,False,False,12,0.2319590614513791,412.27629191273036
integrated_proposal,2055.0,Delaware,natural_gas,False,True,5,1.8160667900951757,4377.966264758953
integrated_proposal,2055.0,District of Columbia,natural_gas,False,False,2,0.007419557637122028,15.31243152
integrated_proposal,2055.0,Florida,coal,True,False,1,0.0,0.0
integrated_proposal,2055.0,Florida,natural_gas,False,False,65,4.240906225573032,10523.355177238822
integrated_proposal,2055.0,Florida,natural_gas,False,True,27,20.36006099649787,50484.274970343
integrated_proposal,2055.0,Florida,natural_gas,True,True,16,45.295361698397414,119545.674920621
integrated_proposal,2055.0,Georgia,natural_gas,False,False,28,0.5806782516960094,1514.6639633829016
integrated_proposal,2055.0,Georgia,natural_gas,False,True,25,9.614204518336583,24403.78687004099
integrated_proposal,2055.0,Idaho,natural_gas,False,False,7,0.61904283937565,1647.4391064289998
integrated_proposal,2055.0,Idaho,natural_gas,False,True,4,1.054073728563225,3115.8961892879997
integrated_proposal,2055.0,Illinois,coal,True,False,4,0.0,0.0
integrated_proposal,2055.0,Illinois,natural_gas,False,False,11,0.018152498302175694,27.792526264061884
integrated_proposal,2055.0,Illinois,natural_gas,False,True,1,0.003710992545236939,7.054837670429163
integrated_proposal,2055.0,Indiana,coal,True,False,2,0.0,0.0
integrated_proposal,2055.0,Indiana,natural_gas,False,False,32,0.4138295282489227,943.2911041486847
integrated_proposal,2055.0,Indiana,natural_gas,False,True,9,2.694366258662732,6721.707170534438
integrated_proposal,2055.0,Indiana,natural_gas,True,True,2,1.6768579219204163,4448.480540263
integrated_proposal,2055.0,Iowa,natural_gas,False,False,35,0.07009558661032131,149.7893126002007
integrated_proposal,2055.0,Iowa,natural_gas,False,True,7,0.43014692189315057,1108.5760451081826
integrated_proposal,2055.0,Kansas,coal,True,False,1,0.0,0.0
integrated_proposal,2055.0,Kansas,natural_gas,False,False,30,0.03147256095851801,57.18638827490884
integrated_proposal,2055.0,Kansas,natural_gas,False,True,3,0.049719116307176556,88.10469584642198
integrated_proposal,2055.0,Kentucky,coal,True,False,4,0.0,0.0
integrated_proposal,2055.0,Kentucky,natural_gas,False,False,18,0.47087637844355346,1385.827484925019
integrated_proposal,2055.0,Kentucky,natural_gas,False,True,16,6.830109916097571,19161.255050729917
integrated_proposal,2055.0,Louisiana,coal,True,False,1,0.0,0.0
integrated_proposal,2055.0,Louisiana,natural_gas,False,False,38,1.160740038678198,2330.3947083767634
integrated_proposal,2055.0,Louisiana,natural_gas,False,True,22,9.082706618094273,21402.780910705
integrated_proposal,2055.0,Louisiana,natural_gas,True,True,4,0.9399174588152717,23098.427842438
integrated_proposal,2055.0,Maine,natural_gas,False,False,1,0.18228716639616405,294.936936083
integrated_proposal,2055.0,Maryland,natural_gas,False,False,22,0.4588168944615183,1100.9185605051725
integrated_proposal,2055.0,Maryland,natural_gas,False,True,6,1.4617285934712165,3729.286784948671
integrated_proposal,2055.0,Maryland,natural_gas,True,True,2,3.0120143744158767,8039.928002343
integrated_proposal,2055.0,Massachusetts,natural_gas,False,False,31,0.996965179180095,2080.8332161541757
integrated_proposal,2055.0,Massachusetts,natural_gas,False,True,8,1.6648896151355512,4147.185285879999
integrated_proposal,2055.0,Michigan,coal,True,False,2,0.0,0.0
integrated_proposal,2055.0,Michigan,natural_gas,False,False,46,1.2518833079763825,4117.351047639027
integrated_proposal,2055.0,Michigan,natural_gas,False,True,16,8.406109192022292,19743.15051848439
integrated_proposal,2055.0,Michigan,natural_gas,True,True,3,4.23353000421481,11979.636243531
integrated_proposal,2055.0,Minnesota,coal,True,False,1,0.0,0.0
integrated_proposal,2055.0,Minnesota,natural_gas,False,False,34,0.40574838947485503,988.9463920084306
integrated_proposal,2055.0,Minnesota,natural_gas,False,True,8,0.10479484992281689,275.347768568
integrated_proposal,2055.0,Mississippi,coal,True,False,1,0.0,0.0
integrated_proposal,2055.0,Mississippi,natural_gas,False,False,26,0.6458957018037668,1716.0382826124292
integrated_proposal,2055.0,Mississippi,natural_gas,False,True,15,6.173521180919801,16105.563288907679
integrated_proposal,2055.0,Missouri,natural_gas,False,False,38,0.13265661166243062,132.872772616843
integrated_proposal,2055.0,Missouri,natural_gas,False,True,8,0.19738913524069615,455.73348094117273
integrated_proposal,2055.0,Montana,coal,True,False,1,0.0,0.0
integrated_proposal,2055.0,Montana,natural_gas,False,False,7,0.0026483600535666075,4.762746744569331
integrated_proposal,2055.0,Montana,natural_gas,False,True,1,0.01664206843893021,31.637652166
integrated_proposal,2055.0,Nebraska,natural_gas,False,False,21,0.02483332774657884,54.16959235778484
integrated_proposal,2055.0,Nebraska,natural_gas,False,True,7,0.06866865177324444,130.54356358900645
integrated_proposal,2055.0,Nevada,natural_gas,False,False,14,0.15829843600508925,316.80112766099995
integrated_proposal,2055.0,Nevada,natural_gas,False,True,9,2.45519427681057,5625.213271708968
integrated_proposal,2055.0,New Hampshire,natural_gas,False,False,1,0.0004677605344693408,1.3615633385837294
integrated_proposal,2055.0,New Hampshire,natural_gas,False,True,3,1.0361004800476445,2645.015686716
integrated_proposal,2055.0,New Jersey,coal,True,False,1,0.0,0.0
integrated_proposal,2055.0,New Jersey,natural_gas,False,False,42,0.8570075516242154,1882.3738733679236
integrated_proposal,2055.0,New Jersey,natural_gas,False,True,12,7.833069215497194,19845.318331162838
integrated_proposal,2055.0,New Jersey,natural_gas,True,True,4,5.08494818999049,12020.993322136
integrated_proposal,2055.0,New Mexico,natural_gas,False,False,13,0.16878137021156414,367.036839996
integrated_proposal,2055.0,New Mexico,natural_gas,False,True,1,2.392848526581316,4548.960343944578
integrated_proposal,2055.0,New Mexico,natural_gas,True,True,1,0.07855470119737597,1572.170045175
integrated_proposal,2055.0,New York,natural_gas,False,False,106,1.126022649985396,2265.987400736125
integrated_proposal,2055.0,New York,natural_gas,False,True,31,4.83264114106835,12972.405787174826
integrated_proposal,2055.0,North Carolina,natural_gas,False,False,20,0.36489732403922703,957.2989455253819
integrated_proposal,2055.0,North Carolina,natural_gas,False,True,15,10.717297550574203,28899.075413887556
integrated_proposal,2055.0,North Carolina,natural_gas,True,True,7,10.927402708435933,29653.17209196523
integrated_proposal,2055.0,North Dakota,coal,True,False,4,0.0,0.0
integrated_proposal,2055.0,North Dakota,natural_gas,False,False,7,0.012813137221587053,23.668701241780674
integrated_proposal,2055.0,North Dakota,natural_gas,False,True,1,0.0,0.0
integrated_proposal,2055.0,Ohio,coal,True,False,2,0.0,0.0
integrated_proposal,2055.0,Ohio,natural_gas,False,False,39,0.3797735298793653,622.784221813
integrated_proposal,2055.0,Ohio,natural_gas,False,True,18,8.912081052736143,23817.609439517368
integrated_proposal,2055.0,Ohio,natural_gas,True,True,8,15.03497538357198,41666.25245050174
integrated_proposal,2055.0,Oklahoma,natural_gas,False,False,24,0.02271325377496961,36.3480980308069
integrated_proposal,2055.0,Oklahoma,natural_gas,False,True,15,0.36270670534684646,926.787344214772
integrated_proposal,2055.0,Oregon,natural_gas,False,False,8,0.0,0.0
integrated_proposal,2055.0,Oregon,natural_gas,False,True,5,0.0,0.0
integrated_proposal,2055.0,Pennsylvania,natural_gas,False,False,60,2.6930227842215895,5025.396853451724
integrated_proposal,2055.0,Pennsylvania,natural_gas,False,True,26,18.899338601601748,47349.25079068004
integrated_proposal,2055.0,Pennsylvania,natural_gas,True,True,16,20.621630250176494,53872.57126637811
integrated_proposal,2055.0,Rhode Island,natural_gas,False,False,7,0.4401524248622581,1097.8628447427097
integrated_proposal,2055.0,Rhode Island,natural_gas,False,True,2,0.8449393093549906,2195.895104158
integrated_proposal,2055.0,South Carolina,natural_gas,False,False,18,0.20386453373823743,460.146097028
integrated_proposal,2055.0,South Carolina,natural_gas,False,True,7,8.31610147649664,22222.361473467194
integrated_proposal,2055.0,South Carolina,natural_gas,True,True,4,6.399766502375471,17334.277031601603
integrated_proposal,2055.0,South Dakota,natural_gas,False,False,12,0.042619870930179,93.84024448271055
